Crystalline Al atoms - written for EnCodeVentor tutorial

500 atoms
2 atom types
0.0 20.23 xlo xhi
0.0 20.23 ylo yhi
0.0 20.23 zlo zhi

Atoms

123 1 6.069000000000001 4.046 2.023
124 1 4.046 6.069000000000001 2.023
125 2 4.046 4.046 4.046
126 1 6.069000000000001 6.069000000000001 4.046
127 2 6.069000000000001 4.046 6.069000000000001
128 1 4.046 6.069000000000001 6.069000000000001
129 1 4.046 4.046 8.092
130 2 6.069000000000001 6.069000000000001 8.092
131 1 6.069000000000001 4.046 10.115
132 2 4.046 6.069000000000001 10.115
133 1 4.046 4.046 12.138000000000002
134 2 6.069000000000001 6.069000000000001 12.138000000000002
135 2 6.069000000000001 4.046 14.161000000000001
136 2 4.046 6.069000000000001 14.161000000000001
137 2 4.046 4.046 16.184
138 1 6.069000000000001 6.069000000000001 16.184
139 1 6.069000000000001 4.046 18.207
140 2 4.046 6.069000000000001 18.207
141 1 4.046 8.092 0.0
142 2 6.069000000000001 10.115 0.0
143 1 6.069000000000001 8.092 2.023
144 2 4.046 10.115 2.023
145 2 4.046 8.092 4.046
146 1 6.069000000000001 10.115 4.046
147 2 6.069000000000001 8.092 6.069000000000001
148 1 4.046 10.115 6.069000000000001
149 1 4.046 8.092 8.092
150 1 6.069000000000001 10.115 8.092
151 1 6.069000000000001 8.092 10.115
152 2 4.046 10.115 10.115
153 2 4.046 8.092 12.138000000000002
154 1 6.069000000000001 10.115 12.138000000000002
155 2 6.069000000000001 8.092 14.161000000000001
156 1 4.046 10.115 14.161000000000001
157 1 4.046 8.092 16.184
158 1 6.069000000000001 10.115 16.184
159 1 6.069000000000001 8.092 18.207
160 2 4.046 10.115 18.207
161 2 4.046 12.138000000000002 0.0
162 1 6.069000000000001 14.161000000000001 0.0
163 1 6.069000000000001 12.138000000000002 2.023
164 1 4.046 14.161000000000001 2.023
165 1 4.046 12.138000000000002 4.046
166 1 6.069000000000001 14.161000000000001 4.046
167 2 6.069000000000001 12.138000000000002 6.069000000000001
168 1 4.046 14.161000000000001 6.069000000000001
169 1 4.046 12.138000000000002 8.092
170 1 6.069000000000001 14.161000000000001 8.092
171 2 6.069000000000001 12.138000000000002 10.115
172 1 4.046 14.161000000000001 10.115
173 1 4.046 12.138000000000002 12.138000000000002
174 1 6.069000000000001 14.161000000000001 12.138000000000002
175 1 6.069000000000001 12.138000000000002 14.161000000000001
176 1 4.046 14.161000000000001 14.161000000000001
177 1 4.046 12.138000000000002 16.184
178 1 6.069000000000001 14.161000000000001 16.184
179 2 6.069000000000001 12.138000000000002 18.207
180 1 4.046 14.161000000000001 18.207
181 1 4.046 16.184 0.0
182 2 6.069000000000001 18.207 0.0
183 1 6.069000000000001 16.184 2.023
184 2 4.046 18.207 2.023
185 2 4.046 16.184 4.046
186 1 6.069000000000001 18.207 4.046
187 2 6.069000000000001 16.184 6.069000000000001
188 1 4.046 18.207 6.069000000000001
189 1 4.046 16.184 8.092
190 2 6.069000000000001 18.207 8.092
191 1 6.069000000000001 16.184 10.115
192 2 4.046 18.207 10.115
193 1 4.046 16.184 12.138000000000002
194 1 6.069000000000001 18.207 12.138000000000002
195 2 6.069000000000001 16.184 14.161000000000001
196 2 4.046 18.207 14.161000000000001
197 1 4.046 16.184 16.184
198 1 6.069000000000001 18.207 16.184
199 1 6.069000000000001 16.184 18.207
200 1 4.046 18.207 18.207
201 2 8.092 0.0 0.0
202 1 10.115 2.023 0.0
203 1 10.115 0.0 2.023
204 1 8.092 2.023 2.023
205 1 8.092 0.0 4.046
206 1 10.115 2.023 4.046
207 1 10.115 0.0 6.069000000000001
208 1 8.092 2.023 6.069000000000001
209 1 8.092 0.0 8.092
210 1 10.115 2.023 8.092
211 1 10.115 0.0 10.115
212 1 8.092 2.023 10.115
213 2 8.092 0.0 12.138000000000002
214 1 10.115 2.023 12.138000000000002
215 2 10.115 0.0 14.161000000000001
216 2 8.092 2.023 14.161000000000001
217 1 8.092 0.0 16.184
218 1 10.115 2.023 16.184
219 1 10.115 0.0 18.207
220 1 8.092 2.023 18.207
221 1 8.092 4.046 0.0
222 1 10.115 6.069000000000001 0.0
223 1 10.115 4.046 2.023
224 1 8.092 6.069000000000001 2.023
225 1 8.092 4.046 4.046
226 1 10.115 6.069000000000001 4.046
227 1 10.115 4.046 6.069000000000001
228 2 8.092 6.069000000000001 6.069000000000001
229 2 8.092 4.046 8.092
230 1 10.115 6.069000000000001 8.092
231 1 10.115 4.046 10.115
232 1 8.092 6.069000000000001 10.115
233 1 8.092 4.046 12.138000000000002
234 1 10.115 6.069000000000001 12.138000000000002
235 1 10.115 4.046 14.161000000000001
236 1 8.092 6.069000000000001 14.161000000000001
237 1 8.092 4.046 16.184
238 1 10.115 6.069000000000001 16.184
239 1 10.115 4.046 18.207
240 1 8.092 6.069000000000001 18.207
241 2 8.092 8.092 0.0
242 1 10.115 10.115 0.0
243 1 10.115 8.092 2.023
244 2 8.092 10.115 2.023
245 2 8.092 8.092 4.046
246 1 10.115 10.115 4.046
247 1 10.115 8.092 6.069000000000001
248 2 8.092 10.115 6.069000000000001
249 1 8.092 8.092 8.092
250 1 10.115 10.115 8.092
251 2 10.115 8.092 10.115
252 2 8.092 10.115 10.115
253 2 8.092 8.092 12.138000000000002
254 1 10.115 10.115 12.138000000000002
255 1 10.115 8.092 14.161000000000001
256 1 8.092 10.115 14.161000000000001
257 1 8.092 8.092 16.184
258 1 10.115 10.115 16.184
259 1 10.115 8.092 18.207
260 1 8.092 10.115 18.207
261 1 8.092 12.138000000000002 0.0
262 1 10.115 14.161000000000001 0.0
263 2 10.115 12.138000000000002 2.023
264 2 8.092 14.161000000000001 2.023
265 2 8.092 12.138000000000002 4.046
266 1 10.115 14.161000000000001 4.046
267 1 10.115 12.138000000000002 6.069000000000001
268 1 8.092 14.161000000000001 6.069000000000001
269 1 8.092 12.138000000000002 8.092
270 1 10.115 14.161000000000001 8.092
271 1 10.115 12.138000000000002 10.115
272 1 8.092 14.161000000000001 10.115
273 2 8.092 12.138000000000002 12.138000000000002
274 2 10.115 14.161000000000001 12.138000000000002
275 2 10.115 12.138000000000002 14.161000000000001
276 2 8.092 14.161000000000001 14.161000000000001
277 1 8.092 12.138000000000002 16.184
278 1 10.115 14.161000000000001 16.184
279 1 10.115 12.138000000000002 18.207
280 1 8.092 14.161000000000001 18.207
281 2 8.092 16.184 0.0
282 2 10.115 18.207 0.0
283 2 10.115 16.184 2.023
284 1 8.092 18.207 2.023
285 2 8.092 16.184 4.046
286 2 10.115 18.207 4.046
287 1 10.115 16.184 6.069000000000001
288 1 8.092 18.207 6.069000000000001
289 2 8.092 16.184 8.092
290 2 10.115 18.207 8.092
291 1 10.115 16.184 10.115
292 1 8.092 18.207 10.115
293 1 8.092 16.184 12.138000000000002
294 1 10.115 18.207 12.138000000000002
295 1 10.115 16.184 14.161000000000001
296 1 8.092 18.207 14.161000000000001
297 1 8.092 16.184 16.184
298 1 10.115 18.207 16.184
299 1 10.115 16.184 18.207
300 2 8.092 18.207 18.207
301 2 12.138000000000002 0.0 0.0
302 1 14.161000000000001 2.023 0.0
303 2 14.161000000000001 0.0 2.023
304 1 12.138000000000002 2.023 2.023
305 1 12.138000000000002 0.0 4.046
306 2 14.161000000000001 2.023 4.046
307 2 14.161000000000001 0.0 6.069000000000001
308 1 12.138000000000002 2.023 6.069000000000001
309 2 12.138000000000002 0.0 8.092
310 1 14.161000000000001 2.023 8.092
311 1 14.161000000000001 0.0 10.115
312 1 12.138000000000002 2.023 10.115
313 1 12.138000000000002 0.0 12.138000000000002
314 1 14.161000000000001 2.023 12.138000000000002
315 1 14.161000000000001 0.0 14.161000000000001
316 1 12.138000000000002 2.023 14.161000000000001
317 1 12.138000000000002 0.0 16.184
318 1 14.161000000000001 2.023 16.184
319 1 14.161000000000001 0.0 18.207
320 1 12.138000000000002 2.023 18.207
321 2 12.138000000000002 4.046 0.0
322 1 14.161000000000001 6.069000000000001 0.0
323 1 14.161000000000001 4.046 2.023
324 1 12.138000000000002 6.069000000000001 2.023
325 1 12.138000000000002 4.046 4.046
326 2 14.161000000000001 6.069000000000001 4.046
327 1 14.161000000000001 4.046 6.069000000000001
328 1 12.138000000000002 6.069000000000001 6.069000000000001
329 1 12.138000000000002 4.046 8.092
330 2 14.161000000000001 6.069000000000001 8.092
331 1 14.161000000000001 4.046 10.115
332 1 12.138000000000002 6.069000000000001 10.115
333 1 12.138000000000002 4.046 12.138000000000002
334 1 14.161000000000001 6.069000000000001 12.138000000000002
335 1 14.161000000000001 4.046 14.161000000000001
336 1 12.138000000000002 6.069000000000001 14.161000000000001
337 2 12.138000000000002 4.046 16.184
338 1 14.161000000000001 6.069000000000001 16.184
339 1 14.161000000000001 4.046 18.207
340 1 12.138000000000002 6.069000000000001 18.207
341 2 12.138000000000002 8.092 0.0
342 1 14.161000000000001 10.115 0.0
343 2 14.161000000000001 8.092 2.023
344 1 12.138000000000002 10.115 2.023
345 2 12.138000000000002 8.092 4.046
346 1 14.161000000000001 10.115 4.046
347 1 14.161000000000001 8.092 6.069000000000001
348 2 12.138000000000002 10.115 6.069000000000001
349 2 12.138000000000002 8.092 8.092
350 1 14.161000000000001 10.115 8.092
351 1 14.161000000000001 8.092 10.115
352 1 12.138000000000002 10.115 10.115
353 1 12.138000000000002 8.092 12.138000000000002
354 1 14.161000000000001 10.115 12.138000000000002
355 1 14.161000000000001 8.092 14.161000000000001
356 1 12.138000000000002 10.115 14.161000000000001
357 2 12.138000000000002 8.092 16.184
358 1 14.161000000000001 10.115 16.184
359 1 14.161000000000001 8.092 18.207
360 2 12.138000000000002 10.115 18.207
361 2 12.138000000000002 12.138000000000002 0.0
362 2 14.161000000000001 14.161000000000001 0.0
363 1 14.161000000000001 12.138000000000002 2.023
364 1 12.138000000000002 14.161000000000001 2.023
365 1 12.138000000000002 12.138000000000002 4.046
366 1 14.161000000000001 14.161000000000001 4.046
367 1 14.161000000000001 12.138000000000002 6.069000000000001
368 1 12.138000000000002 14.161000000000001 6.069000000000001
369 2 12.138000000000002 12.138000000000002 8.092
370 1 14.161000000000001 14.161000000000001 8.092
371 1 14.161000000000001 12.138000000000002 10.115
372 2 12.138000000000002 14.161000000000001 10.115
373 1 12.138000000000002 12.138000000000002 12.138000000000002
374 1 14.161000000000001 14.161000000000001 12.138000000000002
375 1 14.161000000000001 12.138000000000002 14.161000000000001
376 1 12.138000000000002 14.161000000000001 14.161000000000001
377 1 12.138000000000002 12.138000000000002 16.184
378 2 14.161000000000001 14.161000000000001 16.184
379 1 14.161000000000001 12.138000000000002 18.207
380 1 12.138000000000002 14.161000000000001 18.207
381 1 12.138000000000002 16.184 0.0
382 1 14.161000000000001 18.207 0.0
383 1 14.161000000000001 16.184 2.023
384 1 12.138000000000002 18.207 2.023
385 1 12.138000000000002 16.184 4.046
386 1 14.161000000000001 18.207 4.046
387 1 14.161000000000001 16.184 6.069000000000001
388 1 12.138000000000002 18.207 6.069000000000001
389 1 12.138000000000002 16.184 8.092
390 1 14.161000000000001 18.207 8.092
391 1 14.161000000000001 16.184 10.115
392 1 12.138000000000002 18.207 10.115
393 2 12.138000000000002 16.184 12.138000000000002
394 2 14.161000000000001 18.207 12.138000000000002
395 1 14.161000000000001 16.184 14.161000000000001
396 1 12.138000000000002 18.207 14.161000000000001
397 1 12.138000000000002 16.184 16.184
398 1 14.161000000000001 18.207 16.184
399 2 14.161000000000001 16.184 18.207
400 1 12.138000000000002 18.207 18.207
401 2 16.184 0.0 0.0
402 2 18.207 2.023 0.0
403 2 18.207 0.0 2.023
404 2 16.184 2.023 2.023
405 1 16.184 0.0 4.046
406 2 18.207 2.023 4.046
407 1 18.207 0.0 6.069000000000001
408 2 16.184 2.023 6.069000000000001
409 1 16.184 0.0 8.092
410 1 18.207 2.023 8.092
411 1 18.207 0.0 10.115
412 1 16.184 2.023 10.115
413 1 16.184 0.0 12.138000000000002
414 2 18.207 2.023 12.138000000000002
415 2 18.207 0.0 14.161000000000001
416 1 16.184 2.023 14.161000000000001
417 2 16.184 0.0 16.184
418 1 18.207 2.023 16.184
419 1 18.207 0.0 18.207
420 1 16.184 2.023 18.207
421 1 16.184 4.046 0.0
422 2 18.207 6.069000000000001 0.0
423 1 18.207 4.046 2.023
424 1 16.184 6.069000000000001 2.023
425 2 16.184 4.046 4.046
426 2 18.207 6.069000000000001 4.046
427 2 18.207 4.046 6.069000000000001
428 1 16.184 6.069000000000001 6.069000000000001
429 2 16.184 4.046 8.092
430 2 18.207 6.069000000000001 8.092
431 1 18.207 4.046 10.115
432 1 16.184 6.069000000000001 10.115
433 2 16.184 4.046 12.138000000000002
434 1 18.207 6.069000000000001 12.138000000000002
435 1 18.207 4.046 14.161000000000001
436 1 16.184 6.069000000000001 14.161000000000001
437 1 16.184 4.046 16.184
438 2 18.207 6.069000000000001 16.184
439 1 18.207 4.046 18.207
440 1 16.184 6.069000000000001 18.207
441 1 16.184 8.092 0.0
442 2 18.207 10.115 0.0
443 2 18.207 8.092 2.023
444 1 16.184 10.115 2.023
445 1 16.184 8.092 4.046
446 1 18.207 10.115 4.046
447 2 18.207 8.092 6.069000000000001
448 2 16.184 10.115 6.069000000000001
449 1 16.184 8.092 8.092
450 1 18.207 10.115 8.092
451 1 18.207 8.092 10.115
452 1 16.184 10.115 10.115
453 2 16.184 8.092 12.138000000000002
454 2 18.207 10.115 12.138000000000002
455 1 18.207 8.092 14.161000000000001
456 1 16.184 10.115 14.161000000000001
457 2 16.184 8.092 16.184
458 1 18.207 10.115 16.184
459 2 18.207 8.092 18.207
460 2 16.184 10.115 18.207
461 2 16.184 12.138000000000002 0.0
462 2 18.207 14.161000000000001 0.0
463 1 18.207 12.138000000000002 2.023
464 2 16.184 14.161000000000001 2.023
465 1 16.184 12.138000000000002 4.046
466 1 18.207 14.161000000000001 4.046
467 1 18.207 12.138000000000002 6.069000000000001
468 1 16.184 14.161000000000001 6.069000000000001
469 1 16.184 12.138000000000002 8.092
470 2 18.207 14.161000000000001 8.092
471 2 18.207 12.138000000000002 10.115
472 2 16.184 14.161000000000001 10.115
473 1 16.184 12.138000000000002 12.138000000000002
474 2 18.207 14.161000000000001 12.138000000000002
475 2 18.207 12.138000000000002 14.161000000000001
476 2 16.184 14.161000000000001 14.161000000000001
477 1 16.184 12.138000000000002 16.184
478 1 18.207 14.161000000000001 16.184
479 1 18.207 12.138000000000002 18.207
480 1 16.184 14.161000000000001 18.207
481 1 16.184 16.184 0.0
482 1 18.207 18.207 0.0
483 1 18.207 16.184 2.023
484 1 16.184 18.207 2.023
485 1 16.184 16.184 4.046
486 1 18.207 18.207 4.046
487 2 18.207 16.184 6.069000000000001
488 2 16.184 18.207 6.069000000000001
489 1 16.184 16.184 8.092
490 2 18.207 18.207 8.092
491 2 18.207 16.184 10.115
492 2 16.184 18.207 10.115
493 2 16.184 16.184 12.138000000000002
494 1 18.207 18.207 12.138000000000002
495 1 18.207 16.184 14.161000000000001
496 1 16.184 18.207 14.161000000000001
497 2 16.184 16.184 16.184
498 1 18.207 18.207 16.184
499 1 18.207 16.184 18.207
500 1 16.184 18.207 18.207
